GTIN,Category,Sub Category,Product,Brand,Price,Unit Price,Unit,Offer
5016805004186,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Badshah Superior Aged Basmati Rice,Badshah,3.5,1.75,per kg,
3045320097863,Food Cupboard,"Jams, Honey & Spreads",Bonne Maman Strawberry Conserve,Bonne Maman,5.0,0.667,per 100g,
5060234981877,Food Cupboard,Morrison's Bakes It,Cake Decor Green Colour Gel,Cake Decor,1.35,7.11,per 100g,
5000254019112,Food Cupboard,Chocolate & Sweets,Dr. Oetker Giant Chocolate Stars,Dr Oetker,2.15,10.75,per 100g,
5000254018900,Food Cupboard,Morrison's Bakes It,Dr. Oetker Gluten Free Baking Powder Sachets,Dr Oetker,1.2,4.0,per 100g,
8002210115422,Food Cupboard,Cooking Ingredients,Filippo Berio Organic Extra Virgin Oil,Filippo Berio,6.0,1.2,per 100ml,
1230000037112,Vegan,Food Cupboard ,Loma Linda Fishless Tuna Chilli ,Loma Linda,1.3,0.929,per 100g,
5060146373296,Food Cupboard,Breakfast Cereals Shop,Moma Porridge Raspberry Chia & Pumpkin Seeds Sachets,Nuii,2.75,0.982,per 100g,
5010525125794,Food Cupboard,"Table Sauces, Condiments & Dressings",Morrisons Medium Peri Peri Marinade,Morrisons,1.5,0.577,per 100g,
5010251863601,Food Cupboard,Cooking Ingredients,Morrisons Ras El Hanout Paste,Morrisons,2.25,1.88,per 100g,
5010525091488,The Best,Food Cupboard,Morrisons The Best Royal Korma Sauce ,Morrisons The Best,1.65,0.485,per 100g,
8410076470362,Food Cupboard,Cooking Sauces & Kits,Old El Paso Regular Super Soft Flour Tortillas Family Pack,Old El Paso,2.25,0.46,per 100g,
5391509390545,Food Cupboard,"Jams, Honey & Spreads",Old Time Thin Cut Irish Marmelade,O Kanes's,2.0,0.441,per 100g,
5000354920356,Food Cupboard,Cooking Ingredients,Paxo Sage & Onion Low Salt Stuffing,Paxo,1.45,0.853,per 100g,
0000050019762,Food Cupboard,Schwartz Shop - Sponsored ,Schwartz Basil Jar,Schwartz,1.65,1.65,per 10g,
5000225034380,Food Cupboard,Schwartz Shop - Sponsored ,Schwartz Ground Cloves,Schwartz,1.65,4.71,per 100g,
50020287,Food Cupboard,Cooking Ingredients,Schwartz Minced Garlic Jar ,Schwartz,1.65,0.359,per 10g,
5000225062536,Food Cupboard,Schwartz Shop - Sponsored ,Schwartz Ras El Hanout ,Schwartz,1.65,4.34,per 100g,
5000225038500,Food Cupboard,Schwartz Shop - Sponsored ,Schwartz Smoked Paprika Jar,Schwartz,1.65,0.413,per 10g,
5000354913532,Food Cupboard,Cooking Sauces & Kits,Sharwood's Korma Paste ,Sharwood's,2.39,0.854,per 100g,
5449000294401,Fresh,"Milk, Eggs & Butter",Costa Coffee Latte Caramel,Costa,4.5,4.5,per litre,
8001665712712,Fresh,Pizza & Pasta,La Famiglia Rana Classic Italian Recipe Kit Tagliatelle Carbonara ,Giovanni Rana,4.0,9.8,per kg,
4251097408668,Fresh,Cooked Meats,Peperami Original Jerky ,Morrisons,2.0,2.86,per 100g,
5033665209797,Fresh,Ready Meals,Charlie Bighams Thai Red Chicken Curry,Charlie Bighams,8.25,0.988,per 100g,
5010525136813,Fresh,Pies & Quiches,Morrisons Cheese & Onion Quiche ,Morrisons,4.0,0.444,per 100g,
5011308900928,Vegan,Food Cupboard ,Patak's Tikka Masala Paste Pots,Patak's,1.0,0.7125,per 100g,"Offer price £1, was £1.60"
5000168165165,Food Cupboard,Biscuits & Crackers,Jacob's Savours Sour Cream & Chive Thins,Jacob's,1.5,1.0,per 100g,Buy 2 for £2.50
5000354910678,Food Cupboard,Cooking Sauces & Kits,Loyd Grossman Tomato & Basil No Added Sugar,Loyd Grossman,1.65,0.471,per 100g,Buy 3 for £3
5000354907463,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Batchelors Pasta 'N' Sauce Chicken & Mushroom Pot,Batchelors,1.0,15.38,per kg,Buy 3 for £2
5010034011441,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Ben's Original Smokey Bbq Microwave Rice ,Ben's,1.15,0.46,per 100g,Buy 3 for £3
7622210287021,Food Cupboard,Chocolate & Sweets,Cadbury Bitsa Wispa Chocolate Bag,Cadbury,1.25,1.1333,per 100g,"Offer price £1.25, was £1.50"
5016346150960,Food Cupboard,Chocolate & Sweets,Thorntons Fabulous Fudge Vanilla,Thorntons,1.0,0.7133,per 100g,"Offer price £1, was £1.50"
5010034011632,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Ben's Original Chinese Style Microwave Rice,Ben's,1.15,0.46,per 100g,Buy 3 for £3
0637793000902,Food Cupboard,"Jams, Honey & Spreads",Mackays Seville Orange Marmalade,Mackays,1.25,0.3672,per 100g,"Offer price £1.25, was £1.45"
5000197156912,Food Cupboard,Cooking Sauces & Kits,Sharwood's Balti Medium Curry Sauce,Sharwood's,1.85,0.44,per 100g,Buy 3 for £3
5010029218473,Food Cupboard,Breakfast Cereals Shop,Weetabix On the Go Breakfast Drink Banana,Weetabix,1.0,0.4,per 100ml,"Offer price £1, was £1.50"
5000171058188,Food Cupboard,"Tins, Cans & Packets",John West Fridge Pot No Drain Tuna Steak In Brine ,John West,4.0,1.216,per 100g,"Offer price £4, was £5"
5010477303004,Food Cupboard,Breakfast Cereals Shop,Jordans Country Crisp with Juicy Flame Raisins,Jordans,2.0,0.4,per 100g,"Offer price £2, was £3"
5000354919589,Food Cupboard,Cooking Ingredients,Bisto Gravy Granules Turkey,Bisto,1.8,0.947,per 100g,
3045320094145,Food Cupboard,"Jams, Honey & Spreads",Bonne Maman Berries & Cherries Conserve,Bonne Maman,2.6,0.703,per 100g,
5060482840759,Food Cupboard,Biscuits & Crackers,Deliciously Ella Peanut Butter Oat Bar,Deliciously Ella,0.99,1.98,per 100g,
4009900534468,Food Cupboard,Chocolate & Sweets,Extra Refreshers Peppermint Sugar Free Chewing Gum Handy Box 7 Pieces,Wrigley's Extra,0.7,4.46,per 100g,
8002210501607,Food Cupboard,Cooking Ingredients,Filippo Berio Olive Oil,Filippo Berio,5.99,0.799,per 100ml,
5000442007938,Vegan,Food Cupboard ,Frylight Coconut Oil 1 Cal Cooking Spray,Fry Light,2.6,1.37,per 100ml,
5035139217772,Food Cupboard,"Tins, Cans & Packets",Grace Halal Hot & Spicy Vienna Sausages (200g),Grace,1.1,0.917,per 100g,
5060321390315,Food Cupboard,Cooking Sauces & Kits,Gran Luchito Mexican Super Smoky Chipotle Salsa ,Gran Luchito,2.65,0.883,per 100g,
5013635705450,World Foods,Asian,KTC Chicken Fry Mix,KTC,1.75,0.058,per 10g,
8001060002661,Food Cupboard,Cooking Sauces & Kits,Sacla Organic Vegetarian Pesto No. 6 Tomato,Sacla,2.85,1.5,per 100g,
5000442007693,Food Cupboard,Health & Wellbeing,Frylight Garlic Oil 1 Cal Cooking Spray,Fry Light,2.6,1.37,per 100ml,
5000354904080,Food Cupboard,Cooking Sauces & Kits,Homepride American Texan BBQ Cooking Sauce,Homepride,2.0,1.0,per 100g,
5060262484951,Food Cupboard,"Crisps, Snacks & Nuts",Itsu Yoghurt Rice Cakes 6 Pack,Itsu,1.5,1.5,per 100g,
5000159528511,Food Cupboard,Health & Wellbeing,KIND Dark Chocolate Nuts & Sea Salt Snack Bar,Kind,1.3,3.25,per 100g,
5060132284322,Food Cupboard,"Jams, Honey & Spreads",Meridian Crunchy Peanut Butter,Meridian,3.8,0.809,per 100g,
5010251919667,Food Cupboard,Cooking Ingredients,Morrisons Garlic Infused Oil,Morrisons,2.1,0.84,per 100ml,
5010251977063,Food Cupboard,Health & Wellbeing,Morrisons Organic Muesli ,Morrisons,2.0,0.4,per 100g,
5010251840930,The Best,Food Cupboard,Morrisons The Best Unfiltered Extra Virgin Olive Oil,Morrisons The Best,4.0,0.8,per 100ml,
5000232000910,Food Cupboard,Cooking Ingredients,Napolina Extra Virgin Olive Oil Spray,Napolina,2.5,1.25,per 100ml,
5000225041104,Food Cupboard,Cooking Ingredients,Schwartz Sauce For Fish Pie ,Schwartz,2.2,0.733,per 100g,
5000225034847,Food Cupboard,Schwartz Shop - Sponsored ,Schwartz Tikka Curry Spice ,Schwartz,1.65,0.194,per 10g,
5014271002699,Food Cupboard,"Jams, Honey & Spreads",St. Dalfour Apple & Cinnamon,St Dalfour,2.3,0.81,per 100g,
5000157078773,Vegan,Food Cupboard ,Heinz No Added Sugar Baked Beanz ,Heinz,1.0,2.41,per kg,Buy 2 for £1.80
5010061242573,Food Cupboard,"Tins, Cans & Packets",Napolina Peeled Plum Tomatoes in a Rich Tomato Juice (4x400g),Napolina,2.5,1.5643,per kg,"Offer price £2.50, was £3.50"
5010251560524,Value Shop,Price Cuts,Morrisons Vegetable Gravy Granules    ,Morrisons,0.69,0.345,per 100g,"Offer price 69p, was 75p"
5011308325776,Food Cupboard,Cooking Sauces & Kits,Pataks Plain Pappadums,Pataks,1.25,0.1562,each,"Offer price £1.25, was £2"
5010477300508,Food Cupboard,Breakfast Cereals Shop,Jordans Strawberry Country Crisp,Jordans,2.0,0.4,per 100g,"Offer price £2, was £3"
5032439100179,Food Cupboard,"Crisps, Snacks & Nuts",Penn State Sour Cream & Chive Sharing Pretzels 175g,Penn State,1.25,0.7141,per 100g,"Offer price £1.25, was £1.60"
7622210379801,Food Cupboard,Chocolate & Sweets,Cadbury Dairy Milk Chocolate Bar,Cadbury,3.0,0.8331,per 100g,"Offer price £3, was £3.50"
5010477308221,Food Cupboard,Breakfast Cereals Shop,Jordans Country Crisp Chunky Nuts,Jordans,2.0,0.4,per 100g,"Offer price £2, was £3"
5016346143252,Food Cupboard,Chocolate & Sweets,Thorntons Special Toffee Original,Thorntons,1.0,0.6253,per 100g,"Offer price £1, was £1.50"
5060201623205,Food Cupboard,Breakfast Cereals Shop,Fuel 10K High Protein Boosted Porridge Chocolate,Fuel,1.0,1.43,per 100g,Buy 5 for £4
9999999770333,Food Cupboard,Rice Pudding & Desserts,Angel Delight Butterscotch Flavour Instant Dessert,Angel Delight,0.6,0.909,per 100g,Buy 2 for £1
5000328190976,Food Cupboard,"Crisps, Snacks & Nuts",Walkers Meaty Variety Multipack Crisps ,Walkers,2.5,0.8333,per 100g,"Offer price £2.50, was £3"
8410076014658,Food Cupboard,"Tins, Cans & Packets",Green Giant Artichoke Hearts (400g),Green Giant,2.6,10.83,per kg,
5000157146182,Vegan,Food Cupboard ,Heinz Veg Hoops,Heinz,0.9,0.439,per 100g,
5000171054777,Food Cupboard,"Tins, Cans & Packets",John West Kipper Fillets in Sunflower Oil,John West,1.8,1.2,per 100g,
5000171060068,Food Cupboard,"Tins, Cans & Packets",John West On The Go Indian Super Tuna Salad,John West,2.49,1.13,per 100g,
8901047610578,Food Cupboard,Cooking Sauces & Kits,Kohinoor Delhi Butter Chicken Cooking Sauce ,Kohinoor,1.75,0.467,per 100g,
5013635390007,World Foods,Asian,KTC Vermicelli,KTC,0.5,2.5,per kg,
5000354154645,Food Cupboard,Cooking Sauces & Kits,Loyd Grossman Tomato & Basil Sauce,Loyd Grossman,2.8,0.424,per 100g,
5010251830443,Value Shop,Savers,Morrisons Savers Chocolate Chip Cookies,Morrisons Savers,0.39,0.156,per 100g,
5010251481713,Vegan,Food Cupboard ,Morrisons Stir Fry Oil ,Morrisons,1.7,0.68,per 100ml,
6003770007488,Food Cupboard,"Table Sauces, Condiments & Dressings",Nando's Peri Peri Sauce Medium,Nando's,4.0,0.8,per 100g,
5011308001922,Vegan,Food Cupboard ,Patak's Rogan Josh Spice Paste,Patak's,2.3,0.813,per 100g,
5901696000013,World Foods,Eastern European,Profi Poultry Pate,Profi,0.65,0.496,per 100g,
5011273040209,Food Cupboard,"Jams, Honey & Spreads",Rowse Organic Honey ,Rowse,3.5,1.03,per 100g,
5010525092157,Food Cupboard,Biscuits & Crackers,Morrisons Chive & Onion Twists ,Morrisons,1.3,1.04,per 100g,
5010251481690,Food Cupboard,Cooking Ingredients,Morrisons Groundnut Oil ,Morrisons,2.0,0.4,per 100ml,
09014558,The Best,Food Cupboard,Morrisons The Best Sicilian Lemon Extract ,Morrisons The Best,1.5,0.395,per 10ml,
5060229011107,Food Cupboard,"Tea, Coffee & Hot Drinks","Pukka Peppermint & Licorice, Organic Herbal Tea, 20 Sachets",Pukka,3.0,10.0,per 100g,
0034000491100,Food Cupboard,Chocolate & Sweets,Reese's Peanut Butter Cups 5 Snack Size,Reese's,1.25,1.62,per 100g,
5000225057709,Food Cupboard,Cooking Ingredients,Schwartz Ground Cinnamon Jar,Schwartz,1.6,0.41,per 10g,
2335267000004,Meat & Poultry,Beef,Morrisons Diced Ox Kidney,Morrisons,1.44,4.0,per kg,
5060055251258,Meat & Poultry,"Sausage, Bacon & Gammon",Finnebrogue Unsmoked 12 Naked Streaky Bacon,Finnebrogue,3.0,15.0,per kg,
5010251803966,Meat & Poultry,"Sausage, Bacon & Gammon",Morrisons Smoked Rindless Back Bacon,Morrisons,3.0,6.0,per kg,
2335716000005,Meat & Poultry,Pork,Morrisons Pigs Heart,Morrisons,1.48,3.25,per kg,
5060120621993,Meat & Poultry,"Duck, Venison & Game",Highland Game Venison Steaks,Highland Game,5.4,27.0,per kg,
5019503002508,Step Into Summer,Grill It,Quorn Vegetarian Peppered Steaks 2 Pack,Quorn,3.0,15.31,per kg,
5060084340237,Meat & Poultry,"Sausage, Bacon & Gammon",The Black Farmer Premium Pork Sausages,The Black Farmer,3.15,7.88,per kg,
5010525143385,Meat & Poultry,Chicken,Morrisons Piri Piri Spatchcock Chicken,Morrisons,4.75,4.32,per kg,
5010525168029,Meat & Poultry,Chicken,Morrisons Space To Roam Chicken Fillets,Morrisons,3.85,11.67,per kg,
2333041000004,Meat & Poultry,Beef,Morrisons Market St Beef Marrowbone,Morrisons,4.0,4.0,per kg,
2330065000003,Meat & Poultry,Beef,Morrisons British Ox Cheek,Morrisons,2.7,9.0,per kg,
2335705000009,Meat & Poultry,Beef,Morrisons British Beef Bones,Morrisons,3.6,4.5,per kg,
2333114000009,Meat & Poultry,Beef,Morrisons The Best Traditional British Beef Topside Joint ,Morrisons,10.14,13.0,per kg,
5010251878520,Food Cupboard,Pickled Foods,Morrisons Nonpareille Capers 99G,Morrisons,1.6,1.62,per 100g,
5010525126524,Food Cupboard,Chocolate & Sweets,Morrisons The Best 85% Cocoa Ecuador Dark Chocolate,Morrisons,1.5,1.5,per 100g,
5010251756996,Vegan,Food Cupboard ,Morrisons The Best Infused Garlic Oil,Morrisons The Best,2.75,1.1,per 100ml,
5010251756637,Food Cupboard,Morrison's Bakes It,Morrisons The Best Mini Meringue Shells,Morrisons The Best,1.65,0.138,each,
4017100206672,Food Cupboard,Biscuits & Crackers,Bahlsen Choco Leibniz Chunky Mint ,Bahlsen,1.6,1.33,per 100g,
0024000001980,Food Cupboard,"Tins, Cans & Packets",Del Monte Pineapple Crush In Juice ,Del Monte,1.09,2.51,per kg,
5000354909085,Food Cupboard,Cooking Sauces & Kits,Homepride Curry ,Homepride,1.7,0.351,per 100g,
7610400010429,Food Cupboard,Chocolate & Sweets,Lindt Lindor White Bar,Lindt,2.0,2.0,per 100g,
0637793000995,Food Cupboard,"Jams, Honey & Spreads",Mackays Scottish Raspberry Preserve,Mackays,1.75,0.515,per 100g,
7613036736497,Food Cupboard,Cooking Ingredients,Maggi Juicy Chicken Mediterranean,Maggi,1.0,2.7,per 100g,
8710755126260,Home & Garden,Bathroom,Brabantia 3 Litre Mineral Concrete Grey Pedal Bin ,Brabantia,33.5,33.5,each,
8710755364488,Home & Garden,Bathroom,Brabantia 3 Litre Touch Bin  ,Brabantia,49.0,49.0,each,
8710755112065,Home & Garden,Bathroom,Brabantia 5 Litre White Pedal Bin  ,Brabantia,30.5,30.5,each,
8710755109720,Home & Garden,Kitchen,Brabantia 6 Litre Grey Sort & Go Waste Bin  ,Brabantia,22.4,22.4,each,
8710755117541,Home & Garden,"Laundry, Cleaning & Storage",Brabantia Dark Grey Food Waste Caddy,Brabantia,22.4,22.4,each,
8710755196423,Home & Garden,"Laundry, Cleaning & Storage",Brabantia Felt Underlay 135X49cm,Brabantia,11.45,11.45,each,
8710755298325,Home & Garden,Kitchen,Brabantia Glass Jar Set,Brabantia,26.4,8.8,each,
8710755113246,Home & Garden,Bathroom,"Brabantia Pedal Bin, Platinum 3L",Brabantia,25.5,25.5,each,
8710755112126,Home & Garden,Bathroom,"Brabantia Pedal Bin, White 3L",Brabantia,23.5,23.5,each,
8710755280429,Home & Garden,"Laundry, Cleaning & Storage","Brabantia Recycle Waste Separation Pedal Bin, White",Brabantia,37.85,37.85,each,
8710755480560,Home & Garden,Kitchen,Brabantia Round Digital Kitchen Scales,Brabantia,30.0,30.0,each,
8710755109805,Home & Garden,Kitchen,Brabantia Sort & Go Waste Bin  Grey 12L,Brabantia,27.0,27.0,each,
8710755493546,Home & Garden,Kitchen,"Brabantia Steel Kitchen Roll Holder, Black",Brabantia,20.65,20.65,each,
5000147025213,Food Cupboard,Cooking Ingredients,Colman's Cheddar Cheese Sauce Mix,Colman's,0.8,2.0,per 100g,Buy 4 for £2
5000328542461,Inspiration,Party Shop,Walkers Monster Munch Variety Multipack Snacks ,Walkers,2.5,1.0417,per 100g,"Offer price £2.50, was £3"
5010525167664,Food Cupboard,"Crisps, Snacks & Nuts","Morrisons The Best Beef, Ale & Onion Crisps",Morrisons The Best,1.0,0.8,per 100g,Morrisons Best Crisps 4 for £3
7613287169990,Food Cupboard,Breakfast Cereals Shop,Nestle Honey Cheerios Cereal,Nestle,2.7,0.73,per 100g,Buy 2 for £4
5000157007513,Food Cupboard,"Tins, Cans & Packets",Heinz Spaghetti & Sausages,Heinz,1.4,3.5,per kg,Buy 3 for £3
5000157024947,Food Cupboard,"Tins, Cans & Packets",Heinz Spaghetti in Tomato Sauce,Heinz,0.7,3.5,per kg,Buy 3 for £1.50
5000118203541,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Pot Noodle Bombay Bad Boy Standard,Pot Noodle,0.6,6.666,per kg,"Offer price 60p, was £1"
5000175411187,Food Cupboard,Cooking Ingredients,Oxo Beef Stock 12 Cubes,OXO,1.25,1.7578,per 100g,"Offer price £1.25, was £1.60"
5000168211510,Food Cupboard,Biscuits & Crackers,Mc Vities Jaffa Cakes The Original 30 Cakes Triple Pack,McVities,1.75,0.0581,each,"Offer price £1.75, was £2.50"
5010251561958,Food Cupboard,Cooking Sauces & Kits,Morrisons Tomato & Mushroom Pasta Sauce ,Morrisons,0.65,0.13,per 100g,"Offer price 65p, was 69p"
5010251620532,Drinks,Coffee,Morrisons Gold Instant Coffee ,Morrisons,4.99,0.998,per 100g,"Offer price £4.99, was £6.75"
5010034011618,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Ben's Original Long Grain Microwave Rice ,Ben's,1.0,0.4,per 100g,Price Hold
5010525010168,The Best,Food Cupboard,Morrisons The Best Fair Trade Decaf Pods,Morrisons The Best,2.5,4.63,per 100g,
5010525151717,Drinks,Tea & Hot Drinks,Morrisons Rooibos 80 Tea Bags ,Morrisons,2.2,1.1,per 100g,
4060800305954,Drinks,Pepsi Shop - Sponsored,Pepsi Max Lime,Pepsi,3.5,0.133,per 100ml,
0070177136499,Food Cupboard,"Tea, Coffee & Hot Drinks",Twinings Everyday Tea 100s,Twinings,5.3,1.83,per 100g,
5060113917775,Drinks,Tea & Hot Drinks,Horlicks Malted Milk Drink Sachet,Horlicks,0.35,1.09,per 100g,
5010251608998,Drinks,Tea & Hot Drinks,Morrisons Red Label Loose Tea,Morrisons,1.3,0.52,per 100g,
7613287184238,Drinks,Coffee,Nescafe Gold Flat White Instant Coffee 8 x Sachets,Nescafe,1.75,1.75,per 100g,
5900951282430,Pet Shop,Cats,Whiskas Pure Delight Senior 7+ Wet Cat Food Pouches,Whiskas,4.0,0.392,per 100g,"Offer price £4, was £4.50"
7613038098500,Pet Shop,Dogs,Dentalife Daily Oral Care Chews Large Dogs 6 Pack,Dentalife,4.0,3.7714,per 100g,"Offer price £4, was £5.25"
5010251961895,Pet Shop,Dogs,Morrisons Natural Complete Adult Dog Salmon ,Morrisons,3.5,1.7541,per kg,"Offer price £3.50, was £4.25"
5425039488103,Pet Shop,Cats,Edgard & Cooper Grain Free Cod & Chicken Adult Cats ,Edgard & Cooper,0.85,10.0,per kg,Buy 4 for £3
8710255153872,Pet Shop,Dogs,Iams For Vitality Senior Small & Medium Dog Food With Fresh Chicken,Iams,7.0,3.5,per kg,Buy 2 for £12
5010394004121,Pet Shop,Dogs,Pedigree Schmackos Adult Dog Treats Meaty Multi Mix 110 Sticks ,Pedigree,5.0,0.633,per 100g,"Offer price £5, was £6.50"
3065890147966,Pet Shop,Dogs,Cesar Classics Terrine Dog Food Trays Mixed in Loaf ,Cesar,2.5,4.1696,per kg,"Offer price £2.50, was £2.80"
7613287187505,Pet Shop,Dogs,Adventuros Wild Chew Medium,Harringtons,2.1,10.5,per kg,"Offer price £2.10, was £2.75"
5425039488097,Pet Shop,Cats,Edgard & Cooper Grain Free Beef & Duck Adult Cats,Edgard & Cooper,0.85,10.0,per kg,Buy 4 for £3
7613287921260,Pet Shop,Dogs,Winalot Small Dog Classic Meals In Gravy ,Winalot,3.5,2.9167,per kg,"Offer price £3.50, was £4.50"
4770608261245,Pet Shop,Dogs,Pedigree Adult Wet Dog Food Pouches Mixed in Gravy,Pedigree,3.75,3.1219,per kg,"Offer price £3.75, was £4"
7613287189271,Pet Shop,Dogs,Adventuros Wild Chew Large,Harringtons,2.1,10.5,per kg,"Offer price £2.10, was £2.75"
5027738014029,World Foods,Asian,Regal Classic Milk Snack Cakes,Regal,1.25,0.5,per 100g,
5056357901069,Inspiration,Party Shop,Galaxy Cake Triple Chocolate,Galaxy,3.49,0.0,each,
5060195902690,Free From,Dairy Free & Plant Based,Genius Gluten Free Chocolate Cupcake ,Genius,2.2,1.1,each,
5099823006530,Bakery & Cakes,"Cakes, Pies & Tarts",Comerford Ripple Roll,comerford,1.5,0.375,per 100g,
5010525151144,The Best,Bakery & Cakes,Morrisons The Best Chocolate Flapjacks,Morrisons The Best,1.5,0.375,each,
5028931006408,Free From,Wheat Free,We Love Cake Totally Toffee Sticky Toffee Slices ,We Love Cake,1.9,0.475,each,
5050360001709,Bakery & Cakes,"Cakes, Pies & Tarts",Cake Basket Choc Chip Loaf,the english cake company,1.0,0.0,each,
5010525076515,Inspiration,Party Shop,Stephenson's Chocolate Cake,Stephenson's,3.5,0.0,each,
5010251232575,Bakery & Cakes,"Fruited Bread, Scones & Hot Cross Buns",Morrisons The Best Fruited Tea Cakes,Morrisons The Best,1.6,0.4,each,
7350024340518,Bakery & Cakes,Bread,Carbzone LowCarb Tomato Tortillas Pack of 8 ,Carbzone,5.0,1.56,per 100g,
5010525134185,Jubilee,Party,Market Street Lemon Cupcakes ,Morrisons,1.8,0.9,each,
5010525116716,Drinks,Chilled Juice,Morrisons Mango & Passion Fruit Smoothie,Morrisons,1.3,0.173,per 100ml,
9002490204143,Drinks,Energy & Sports,Red Bull Energy Drink    ,Red Bull,8.5,0.425,per 100ml,
5010525151854,Drinks,Tea & Hot Drinks,Morrisons Everyday Tea Bags 80 Pack,Morrisons,1.09,0.47,per 100g,
5022313108254,Fresh,Chilled Drinks Shop,Tropicana Trop50 Orange & Mango Juice Drink,Tropicana,2.0,0.2,per 100ml,
7394376123337,Fresh,"Milk, Eggs & Butter",Oatly Long Life Organic Oat Milk Alternative,Oatly,1.8,1.8,per litre,
5060100600208,Fresh,"Milk, Eggs & Butter",Koko Long Life Original Plus Calcium Milk Alternative,Koko,1.6,1.6,per litre,
5010251985648,Drinks,Milk & Dairy Drinks,Morrisons Milk For Farmers Semi Skimmed Milk 6 Pint,Morrisons,2.23,0.654,per litre,
5449000043757,Drinks,Coffee,Coca-Cola Zero Sugar,Coca-Cola,3.0,0.2,per 100ml,
5011546473376,Food Cupboard,"Tea, Coffee & Hot Drinks",Coffee Mate Original         ,Coffee Mate,5.0,0.5,per 100g,
5010251838852,Drinks,Milk & Dairy Drinks,Morrisons The Best Unhomogenised Jersey Milk,Morrisons The Best,1.15,1.15,per litre,
7613031614363,Food Cupboard,"Tea, Coffee & Hot Drinks",Nestle Coffee Mate Light,Nestle,2.75,0.55,per 100g,
