Product Code,Desc,Wholesale Size,Order Size,Pack Size,Retail EAN,Vat Rate,Brand,Price Promo,Image URL,Subcat,Category,RSP,POR,Calculated Wholesale Price,Calculated Wholesale Price (Corrected VAT),Multi Buy,Multi Buy Mechanic,Date Scraped
782811,Weetabix 10x24 Biscuits case PMP £3.29,12Bisc × 10 × 1,10,12Bisc,5010029228502	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/782811.jpg,Cereals,Grocery,£1.79,19.61%,14.39,14.39,NO,NA,16-08-2022
735274,Primula Dip Sour Cream & Chive 150g,150g × 6,6,150g,16049111119	,Exempt,Primula,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5016049703715.jpg,Chilled Snacks,Fresh Foods,£1.29,23.13%,5.95,5.95,NO,NA,16-08-2022
774046,Snacksters Double Cheese & Onion,147g × 10,10,147g,5060147111262	,Exempt,Snacksters,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5060147111262.jpg,Chilled Snacks,Fresh Foods,£1.69,32.01%,11.49,11.49,NO,NA,16-08-2022
674030,Henna Fat Free Natural Yogurt Live Set 10kg,10Kg × 1,1,10Kg,5035251000115	,Exempt,Henna,YES,https://www.bestwaywholesale.co.uk/img/products/1000/5/5035251000115.jpg,Dairy & Eggs,Fresh Foods,NA,NA,NA,NA,NO,NA,16-08-2022
293826,Vale of Mowbray 4 Mini Traditional Pork Pies,4pk × 6,6,4pk,5014115000225	,Exempt,Vale of Mowbray,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/293826.jpg,Pies & Sausages,Fresh Foods,£1.20,22.37%,5.59,5.59,NO,NA,16-08-2022
797870,Bestone Vegetarian Cheddar PM £1.99,200g × 1,1,200g,5054073087036	,Exempt,NA,YES,https://www.bestwaywholesale.co.uk/img/products/full/upl/797870.jpg,Dairy & Eggs,Fresh Foods,£1.99,18.59%,1.62,1.62,NO,NA,16-08-2022
790153,RUSTLERS The Grilled Chicken Sandwich 150g,150g × 4,4,150g,5099556024863	,Exempt,Rustlers,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5099556024863.jpg,Chilled Snacks,Fresh Foods,£2.30,24.02%,6.99,6.99,NO,NA,16-08-2022
787243,Delamere Dairy Whole Sterilised Milk 1 Litre,1Ltr × 12,12,1Ltr,5010825000296	,Exempt,Delamere Dairy,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/5010825000296.jpg,Dairy & Eggs,Fresh Foods,£1.49,27.35%,12.99,12.99,NO,NA,16-08-2022
774024,Snacksters Chunky Egg Mayo 140g,147g × 10,10,147g,5050147112160	,Exempt,Snacksters,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/5060147112146.jpg,Chilled Snacks,Fresh Foods,£1.69,32.01%,11.49,11.49,NO,NA,16-08-2022
655270,Snacksters Sausage Roll,130g × 6,6,130g,5060147110159	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/655270.jpg,Chilled Snacks,Fresh Foods,£1.29,25.19%,5.79,5.79,NO,NA,16-08-2022
400804,Alpro Velvet Vanilla Dessert 4x125g,125g × 6,6,125g,54051294	,Exempt,Alpro,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/54051294.jpg,Dairy & Eggs,Fresh Foods,£1.89,22.49%,8.79,8.79,NO,NA,16-08-2022
652910,Snacksters Chicken Fajita Wrap,200g × 6,6,200g,5060147112092	,Exempt,Snacksters,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5060147112092.jpg,Chilled Snacks,Fresh Foods,£1.89,26.90%,8.29,8.29,NO,NA,16-08-2022
779678,Sprite 8 x 330ml,330ml × 3 × 1,3,330ml,5017726105174	,Standard,Sprite,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/779678.jpg,Soft Drinks,Grocery,£4.70,13.28%,12.23,12.75,NO,NA,16-08-2022
763478,Best-One Double Concentrated Tomato Puree 200g,200g × 12 × 1,12,200g,5054073082611	,Exempt,Best-One,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/5054073082611.jpg,Cooking Sauces & Purees,Grocery,£0.89,31.18%,7.35,7.35,NO,NA,16-08-2022
696747,Tropical Vibes Fruit Punch 300ml,300ml × 15 × 1,15,300ml,5029788188200	,Standard,Tropical Vibes,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/5029788188200.jpg,Soft Drinks,Grocery,£1.05,31.51%,10.79,12.84,NO,NA,16-08-2022
619688,Jucee Cherries & Berries 8 x 1.5 Litre,1.5Ltr × 8 × 1,8,1.5Ltr,5000232020031	,Standard,Jucee,YES,https://www.bestwaywholesale.co.uk/img/products/1000/8/5000232020048.jpg,Soft Drinks,Grocery,£1.69,37.96%,8.39,9.38,NO,NA,16-08-2022
21015,Cadbury Double Choc Chip Cookies 150g,150g × 6 × 1,6,150g,5010049148279	,Exempt,NA,YES,https://www.bestwaywholesale.co.uk/img/products/full/upl/21015.jpg,Biscuits,Grocery,£1.00,22.17%,4.67,4.67,NO,NA,16-08-2022
159853,Best-in 6 British Free Range Eggs Medium,6s × 16,16,6s,5054073008628	,Exempt,Best-in,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5054073008635.jpg,Dairy & Eggs,Fresh Foods,£1.49,24.54%,17.99,17.99,NO,NA,16-08-2022
979083,Gazebo Cuisine Vegetable Samosa 100g,100g × 6,6,100g,5022235003057	,Exempt,Gazebo Cuisine,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/5022235003057.jpg,Chilled Snacks,Fresh Foods,£1.50,37.89%,5.59,5.59,NO,NA,16-08-2022
798177,Delicatessen Fine Eating Original Pepperoni Snack 80g,80g × 12,12,80g,5998001791490	,Exempt,Delicatessen Fine Eating,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/5998001791490.jpg,Chilled Snacks,Fresh Foods,£1.00,22.59%,9.29,9.29,NO,NA,16-08-2022
790186,RUSTLERS The Southern Fried Chicken Sub Sandwich with Creamy Mayonnaise 158g,158g × 4,4,158g,5099556024900	,Exempt,Rustlers,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/5099556024900.jpg,Chilled Snacks,Fresh Foods,£2.30,24.02%,6.99,6.99,NO,NA,16-08-2022
781570,Delicatessen Fine Eating Snack Stars Curry Bites 300g,270g × 7,7,270g,4010198030457	,Exempt,Delicatessen Fine Eating,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/4010198030457.jpg,Cooked Meats & Pâtés,Fresh Foods,£2.00,21.50%,10.99,10.99,NO,NA,16-08-2022
11645,Essentially Catering Mild White Cheddar,Per Kg × 1,1,Per Kg,NA	,Exempt,NA,YES,https://www.bestwaywholesale.co.uk/img/products/full/upl/11645.jpg,Dairy & Eggs,Fresh Foods,NA,NA,NA,NA,NO,NA,16-08-2022
78062,LEERDAMMER Original 8 Slices 160g,160g × 11,11,160g,3073781011432	,Exempt,Leerdammer,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/8721800400808.jpg,Dairy & Eggs,Fresh Foods,£2.49,19.72%,21.99,21.99,NO,NA,16-08-2022
769953,Wall's Your Tasty Breakfast Roll 130g,130g × 6,6,130g,5055945401943	,Exempt,Wall's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5055945401943.jpg,Chilled Snacks,Fresh Foods,£1.49,33.0%,5.99,5.99,NO,NA,16-08-2022
764776,Bestone Mushrooms,250g × 16,16,250g,5054073082932	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/764776.jpg,Fruit & Vegetables,Fresh Foods,£1.25,20.06%,15.99,15.99,NO,NA,16-08-2022
682308,Pepsi Max Raspberry No Sugar Cola Bottle PMP 2L,2Ltr × 6 × 1,6,2Ltr,4060800303868	,Standard,Pepsi,YES,https://www.bestwaywholesale.co.uk/img/products/1000/8/4060800303868.jpg,Soft Drinks,Grocery,£1.99,39.80%,7.19,7.91,NO,NA,16-08-2022
415263,McVitie's Hobnobs Biscuits £1.29 PMP 300g,300g × 12 × 1,12,300g,5000168199665	,Exempt,McVitie's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5000168199672.jpg,Biscuits,Grocery,£1.29,23.19%,11.89,11.89,NO,NA,16-08-2022
619644,"Jucee Orange, Lemon & Pineapple 8 x 1.5 Litre",1.5Ltr × 8 × 1,8,1.5Ltr,5000232019974	,Standard,Jucee,YES,https://www.bestwaywholesale.co.uk/img/products/1000/1/5000232019981.jpg,Soft Drinks,Grocery,£1.69,37.96%,8.39,9.38,NO,NA,16-08-2022
769020,Hartley's Strawberry 300g,300g × 6 × 1,6,300g,5060391628202	,Exempt,Hartley's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5060391628202.jpg,Preserves & Spreads,Grocery,£1.59,25.06%,7.15,7.15,NO,NA,16-08-2022
342540,Colgate Extra Clean Medium Toothbrush x3,3pk × 6 × 1,6,3pk,5055028360662	,Standard,Colgate,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/8714789365152.jpg,Toiletries,Grocery,£0.99,25.46%,4.43,5.32,NO,NA,16-08-2022
324934,Mars Chocolate Milk Shake Drink No Added Sugar 350ml,350ml × 8 × 1,8,350ml,5060402903816	,Exempt,NA,NO,/img/products/no-image.png,Soft Drinks,Grocery,£1.29,29.36%,7.29,7.29,NO,NA,16-08-2022
755936,Gazebo Cuisine 8 Onion Bhajis 240g,240g × 6,6,240g,5022235001480	,Exempt,Gazebo Cuisine,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/5022235001480.jpg,Chilled Snacks,Fresh Foods,£2.19,26.26%,9.69,9.69,NO,NA,16-08-2022
755903,Gazebo Cuisine 4 Chicken Spring Rolls 200g,200g × 6,6,200g,5022235001169	,Exempt,Gazebo Cuisine,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5022235001169.jpg,Chilled Snacks,Fresh Foods,£2.39,25.46%,10.69,10.69,NO,NA,16-08-2022
755882,Gazebo Cuisine Peri Peri Chicken Parcel 85g,85g × 6,6,85g,5022235003408	,Exempt,Gazebo Cuisine,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/5022235003408.jpg,Chilled Snacks,Fresh Foods,£1.49,35.24%,5.79,5.79,NO,NA,16-08-2022
751802,Wall's Tangy Piri-Piri Chicken Slice 180g,180g × 6,6,180g,5055945402322	,Exempt,Wall's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5055945402322.jpg,Chilled Snacks,Fresh Foods,£1.79,25.61%,7.99,7.99,NO,NA,16-08-2022
749480,Delphi S/R Tomato Cheese,160g × 6,6,160g,5018811999739	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/749480.jpg,Salads & Sandwich Fillers,Fresh Foods,£2.39,23.36%,10.99,10.99,NO,NA,16-08-2022
749467,Delphi Red Peppers Soft Cheese Tapas 135g,135g × 6,6,135g,5018811999746	,Exempt,Delphi,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5018811999753.jpg,Salads & Sandwich Fillers,Fresh Foods,£2.49,19.75%,11.99,11.99,NO,NA,16-08-2022
746707,Bestone Red Onions,Pk × 20,20,Pk,5054073081195	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/746707.jpg,Fruit & Vegetables,Fresh Foods,£1.39,20.90%,21.99,21.99,NO,NA,16-08-2022
746197,CATHEDRAL CITY Our Mature Cheddar 6 x 20g,20g × 12,12,20g,5000295109094	,Standard,Cathedral City,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5000295109094.jpg,Dairy & Eggs,Fresh Foods,£1.79,16.26%,17.99,20.0,NO,NA,16-08-2022
733656,Bebeto Strawberry Laces 200g,200g × 12 × 4,12,200g,8690146152170	,Standard,Bebeto,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/8690146152194.jpg,Bagged Sweets,Confectionery,£1.00,30.14%,8.38,10.06,NO,NA,16-08-2022
710580,Walkers Baked Cheese & Onion Snacks 75g,75g × 15 × 1,15,75g,5000328241159	,Standard,Walkers,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5000328241159.jpg,Crisps & Snacks,Grocery,£1.00,21.69%,11.75,14.1,NO,NA,16-08-2022
70636,Princes Smooth Orange Juice from Concentrate 1 Litre,1Ltr × 8 × 1,8,1Ltr,5000232018700	,Standard,Princes,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/5000232018700.jpg,Soft Drinks,Grocery,£1.59,36.89%,8.03,9.04,NO,NA,16-08-2022
657886,Reign Sour Apple 12 x 500ml,500ml × 12 × 1,12,500ml,5060608741953	,Standard,Reign,YES,https://www.bestwaywholesale.co.uk/img/products/1000/3/5060608741953.jpg,Soft Drinks,Grocery,£1.49,39.67%,10.79,12.23,NO,NA,16-08-2022
777116,Wagg Active Goodness Rich in Chicken & Veg 2kg,2Kg × 4,4,2Kg,5013919005023	,Exempt,Wagg,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5013919005023.jpg,Petfoods,Grocery,£2.29,27.95%,6.6,6.6,NO,NA,16-08-2022
73396,Squeeze It Apple & Blackcurrant 200ml,200ml × 24 × 1,24,200ml,90094033	,Standard,NA,NO,/img/products/no-image.png,Soft Drinks,Grocery,£0.49,38.90%,7.19,10.12,NO,NA,16-08-2022
757808,Activia Peach No Added Sugar Gut Health Yogurt 4 x 115g (460g),115g × 6,6,115g,5060360506203	,Exempt,Activia,YES,https://www.bestwaywholesale.co.uk/img/products/1000/3/5060360506203.jpg,Dairy & Eggs,Fresh Foods,£2.29,41.85%,7.99,7.99,NO,NA,16-08-2022
764710,Bestone Iceberg Lettuce,Sgl × 12,12,Sgl,5054073082819	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/764710.jpg,Fruit & Vegetables,Fresh Foods,£1.25,20.07%,11.99,11.99,NO,NA,16-08-2022
763056,Select Smoked Rindless Back Bacon,2.268Kg × 4,4,2.268Kg,5024075002689	,Exempt,NA,YES,https://www.bestwaywholesale.co.uk/img/products/full/upl/763056.jpg,Bacon,Fresh Foods,NA,NA,NA,NA,NO,NA,16-08-2022
757532,Arla LactoFREE Long Life Whole Milk Drink 1L,1Ltr × 6,6,1Ltr,15000246560179	,Exempt,Arla,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/5000181030907.jpg,Dairy & Eggs,Fresh Foods,£1.99,20.52%,9.49,9.49,NO,NA,16-08-2022
743237,Bernard Matthews Chicken Breast 5 Slices 100g,100g × 12,12,100g,5010236009437	,Exempt,Bernard Matthews,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/5010236009437.jpg,Cooked Meats & Pâtés,Fresh Foods,£1.00,16.75%,9.99,9.99,NO,NA,16-08-2022
715233,Florette Classic Crispy 115g,170g × 8,8,170g,5035106166836	,Exempt,Florette,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/715233.jpg,Fruit & Vegetables,Fresh Foods,£1.25,35.10%,6.49,6.49,NO,NA,16-08-2022
715177,Florette Baby Spinach 100g,125g × 8,8,125g,5035106530088	,Exempt,Florette,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/5060035405817.jpg,Fruit & Vegetables,Fresh Foods,£1.09,49.66%,4.39,4.39,NO,NA,16-08-2022
715155,Best-in Radish 150g,Sgl × 20,20,Sgl,5054073040703	,Exempt,Best-in,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5054073040703.jpg,Fruit & Vegetables,Fresh Foods,£0.99,34.39%,12.99,12.99,NO,NA,16-08-2022
755503,Jb Pets Pop Dipper,40g × 12 × 8,12,40g,6931722311386	,Standard,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/755503.jpg,Kiddies Sweets,Confectionery,£1.19,31.53%,9.78,11.42,NO,NA,16-08-2022
312266,Walkers Salt & Vinegar Multipack Crisps 6x25g,25g × 1,1,25g,5000328366616	,Standard,Walkers,YES,https://www.bestwaywholesale.co.uk/img/products/1000/8/5000328375618.jpg,Crisps & Snacks,Grocery,£2.35,48.94%,1.2,1.3,NO,NA,16-08-2022
619611,Jucee Orange & Mango 8 x 1.5 Litre,1.5Ltr × 8 × 1,8,1.5Ltr,5000232020055	,Standard,Jucee,YES,https://www.bestwaywholesale.co.uk/img/products/1000/2/5000232020062.jpg,Soft Drinks,Grocery,£1.69,37.96%,8.39,9.38,NO,NA,16-08-2022
577358,Squeeze It Apple & Strawberry,200ml × 24 × 1,24,200ml,90094026	,Standard,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/577358.jpg,Soft Drinks,Grocery,£0.49,38.90%,7.19,10.12,NO,NA,16-08-2022
417402,Eazy Pop Magicorn Salted Microwave Popcorn 85g,85g × 16 × 1,16,85g,5023751000728	,Exempt,Eazy Pop,YES,https://www.bestwaywholesale.co.uk/img/products/1000/8/5023751000728.jpg,Crisps & Snacks,Grocery,£0.69,50.28%,5.49,5.49,NO,NA,16-08-2022
950358,Delphi Couscous Vegetables Salad 160g,160g × 6,6,160g,5018811000121	,Exempt,Delphi,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/5018811000121.jpg,Salads & Sandwich Fillers,Fresh Foods,£1.99,22.20%,9.29,9.29,NO,NA,16-08-2022
777005,Vimto Zero 330ml,330ml × 24 × 1,24,330ml,5010438019869	,Standard,Vimto,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5010438019869.jpg,Soft Drinks,Grocery,£0.65,39.63%,9.42,12.32,NO,NA,16-08-2022
258978,Walkers Squares Cheese & Onion Snacks 27.5g,Std × 32 × 1,32,Std,5000328201801	,Standard,Walkers,YES,https://www.bestwaywholesale.co.uk/img/products/1000/1/5000328201801.jpg,Crisps & Snacks,Grocery,£0.75,36.06%,15.35,19.44,NO,NA,16-08-2022
950358,Delphi Couscous Vegetables Salad 160g,160g × 1,1,160g,5018811000121	,Exempt,Delphi,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/5018811000121.jpg,Salads & Sandwich Fillers,Fresh Foods,£1.99,20.10%,1.59,1.59,NO,NA,16-08-2022
803970,Zaad Beef Frankfurter,400g × 12,12,400g,5060848010313	,Exempt,NA,NO,/img/products/no-image.png,Salads & Sandwich Fillers,Fresh Foods,£1.69,24.61%,15.29,15.29,NO,NA,16-08-2022
803970,Zaad Beef Frankfurter,400g × 1,1,400g,5060848010313	,Exempt,NA,NO,/img/products/no-image.png,Salads & Sandwich Fillers,Fresh Foods,£1.69,23.67%,1.29,1.29,NO,NA,16-08-2022
788106,Philadelphia Light Soft Cheese £1.99 165g,165g × 5 × 2,5,165g,7622201693978	,Exempt,Philadelphia,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/7622201693978.jpg,Dairy & Eggs,Fresh Foods,£1.99,16.63%,8.3,8.3,NO,NA,16-08-2022
78673,Suprimo 70/30 Mozz/Ched,2Kg × 1,1,2Kg,100000070330	,Exempt,NA,YES,https://www.bestwaywholesale.co.uk/img/products/full/upl/78673.jpg,Dairy & Eggs,Fresh Foods,NA,NA,NA,NA,NO,NA,16-08-2022
785303,Müller Light Greek Style Lemon Yogurt 4 x 115g (460g),4pk × 6,6,4pk,4025500276737	,Exempt,Müller,YES,https://www.bestwaywholesale.co.uk/img/products/1000/7/4025500276737.jpg,Dairy & Eggs,Fresh Foods,£2.99,55.47%,7.99,7.99,NO,NA,16-08-2022
785082,Müller Corner Strawberry Yogurt with White Chocolate Shortcake Balls,124g × 12,12,124g,4025500277093	,Exempt,Müller,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/4025500277093.jpg,Dairy & Eggs,Fresh Foods,£0.85,21.67%,7.99,7.99,NO,NA,16-08-2022
785071,Muller Corner Banana Yogurt with Chocolate Flakes,124g × 12,12,124g,4025500277055	,Exempt,Müller,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/4025500277055.jpg,Dairy & Eggs,Fresh Foods,£0.85,21.67%,7.99,7.99,NO,NA,16-08-2022
507710,Fruittella Blackcurrant Stick 41g,41g × 40 × 8,40,41g,8710800955845	,Standard,Fruittella,YES,https://www.bestwaywholesale.co.uk/img/products/1000/2/87301182.jpg,Kiddies Sweets,Confectionery,£0.55,45.54%,11.98,16.34,NO,NA,16-08-2022
719845,Best-One Potatoes in Water 300g,300g × 12 × 1,12,300g,5054073073374	,Exempt,Best-One,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/5054073073381.jpg,Canned Vegetables,Grocery,£0.79,34.71%,6.19,6.19,NO,NA,16-08-2022
798677,McVitie's Ginger Nuts Biscuits 250g,250g × 12 × 1,12,250g,5000168034058	,Exempt,McVitie's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5000168034065.jpg,Biscuits,Grocery,£1.39,22.73%,12.89,12.89,NO,NA,16-08-2022
736437,"Rubicon Raw Energy Cherry & Pomegranate 500ml, PMP, £1.29",500ml × 12 × 1,12,500ml,5000382111382	,Standard,Rubicon,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5000382111382.jpg,Soft Drinks,Grocery,£1.29,41.94%,8.99,10.38,NO,NA,16-08-2022
389958,Lipton Peach Ice Tea 1.25L,1.25Ltr × 6 × 1,6,1.25Ltr,4060800168344	,Standard,Lipton,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/4060800168344.jpg,Soft Drinks,Grocery,£1.89,26.03%,8.39,9.28,NO,NA,16-08-2022
8924,Grace Say Aloe Vera Drink Original Flavour 1.5L,1.5Ltr × 6 × 1,6,1.5Ltr,5035139217697	,Standard,Grace,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/5035139217697.jpg,Soft Drinks,Grocery,£3.85,37.72%,14.39,15.13,NO,NA,16-08-2022
793578,Jacob's Mini Cheddars Classic Cheese Pizza £1 PMP 90g,90g × 15 × 1,15,90g,5000168032900	,Exempt,Jacob's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/5000168032917.jpg,Crisps & Snacks,Grocery,£1.00,30.07%,10.49,10.49,NO,NA,16-08-2022
768166,Muller Frijj Strawberry PM £1,400ml × 10 × 1,10,400ml,4025500236366	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/768166.jpg,Soft Drinks,Grocery,£1.00,35.10%,6.49,6.49,NO,NA,16-08-2022
726880,Pedigree Adult Wet Dog Food Tins Mixed in Gravy 6 x 400g PMP £4.75,400g × 4,4,400g,5000166154383	,Standard,Pedigree,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/5000166154390.jpg,Petfoods,Grocery,£4.75,12.84%,16.56,17.26,NO,NA,16-08-2022
153537,Febreze Air Freshener Spray Cotton Fresh 300 ML,300ml × 6 × 1,6,300ml,5410076838585	,Standard,Febreze,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5410076838592.jpg,Retail & Professional Cleaners,Grocery,£2.99,26.49%,13.19,14.07,NO,NA,16-08-2022
774913,Best-One Thick Bleach Original Blue 2L,2Ltr × 6 × 1,6,2Ltr,5054073085698	,Standard,Best-One,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5054073085704.jpg,Retail & Professional Cleaners,Grocery,£1.65,28.61%,7.07,7.92,NO,NA,16-08-2022
754016,Lynx Gold Lynx Gold Shower Gel 225 ML,225ml × 6 × 1,6,225ml,8720181079184	,Standard,Lynx,YES,https://www.bestwaywholesale.co.uk/img/products/1000/4/8720181079184.jpg,Toiletries,Grocery,£1.59,43.53%,5.39,6.06,NO,NA,16-08-2022
788341,Bestone Pasta Sauce Original PM £1.19,420g × 6 × 1,6,420g,5054073086312	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/788341.jpg,Cooking Sauces & Purees,Grocery,£1.19,30.12%,4.99,4.99,NO,NA,16-08-2022
645476,Best-One Meadow Fresh Biological Washing Powder 884g,13Wash × 6 × 1,6,13Wash,5054073071158	,Standard,Best-One,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5054073071165.jpg,Laundry,Grocery,£1.29,35.04%,5.03,5.81,NO,NA,16-08-2022
619677,Jucee Blackcurrant Cordial 8 x 1.5 Litre,1.5Ltr × 8 × 1,8,1.5Ltr,5000232019998	,Standard,Jucee,YES,https://www.bestwaywholesale.co.uk/img/products/1000/0/5000232020000.jpg,Soft Drinks,Grocery,£1.69,37.96%,8.39,9.38,NO,NA,16-08-2022
671226,Extra Ice Peppermint Chewing Gum Sugar Free 10 Pieces,Pce × 30 × 1,30,Pce,4009900458016	,Standard,Wrigley's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/42211464.jpg,Chewing Gum,Confectionery,£0.59,35.67%,11.39,15.25,NO,NA,16-08-2022
668861,Riesen Dark Chocolate Chewy Toffee 45g,45g × 24 × 4,24,45g,4014400390018	,Standard,Riesen,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/40144924.jpg,Kiddies Sweets,Confectionery,£0.69,40.66%,9.83,12.68,NO,NA,16-08-2022
772474,Bestone Dog Beef & Vegetable PM £1.69,1.2Kg × 6 × 1,6,1.2Kg,5054073085438	,Standard,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/772474.jpg,Petfoods,Grocery,£1.69,27.93%,7.31,8.17,NO,NA,16-08-2022
719801,Best-One Whole Carrots in Water 300g,300g × 12 × 1,12,300g,5054073073459	,Exempt,Best-One,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/5054073073466.jpg,Canned Vegetables,Grocery,£0.65,30.91%,5.39,5.39,NO,NA,16-08-2022
417392,Eazy Pop Magicorn Microwave Popcorn Butter Flavour 85g,85g × 16 × 1,16,85g,5023751000766	,Exempt,Eazy Pop,YES,https://www.bestwaywholesale.co.uk/img/products/1000/6/5023751000766.jpg,Crisps & Snacks,Grocery,£0.69,50.28%,5.49,5.49,NO,NA,16-08-2022
776207,V Guarana Energy Drink 250ml PMP £1.25,250ml × 24 × 1,24,250ml,5054267012295	,Standard,V,YES,https://www.bestwaywholesale.co.uk/img/products/1000/5/5054267012295.jpg,Soft Drinks,Grocery,£1.25,58.05%,12.59,14.6,NO,NA,16-08-2022
75692,Surf Lavender Washing Powder 10 Wash 500g,700g × 7 × 1,7,700g,8712561295222	,Standard,Surf,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/8720181106101.jpg,Laundry,Grocery,£2.49,27.78%,12.59,13.6,NO,NA,16-08-2022
678042,Kellogg's Crunchy Nut Choc & Peanut Bar 24x35g,35g × 24 × 1,24,35g,5059321002113	,Exempt,Crunchy Nut,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5059321002113.jpg,Cereals,Grocery,£0.59,34.41%,9.29,9.29,NO,NA,16-08-2022
